Feature,Correlation
rooney,-0.0013119215385158172
roosevelt,-0.0011087624989792283
root,-0.0017879133457823439
roots,-0.001445680396069259
rope,0.004785132454048876
roper,-0.001051861245719923
ropes,-0.001644620943519138
rorschach,-0.0028918121309522604
rorschachs,-0.0011628834778207966
rory,-9.27648746263565E-4
rosa,-7.84001486975171E-4
rosalie,-0.0015283657247278082
rosaline,0.005801902198254598
rosanna,-9.27648746263565E-4
rosario,-0.001445680396069259
rose,-0.0010144921721301993
rosebud,-0.0011628834778207966
rosemary,-0.0013119215385158172
rosenberg,-0.0011087624989792283
roses,-0.0017879133457823439
ross,-8.588332269309376E-4
roston,-0.0013119215385158172
rot,-0.0015680749461160909
rotate,-8.588332269309376E-4
rotates,-7.84001486975171E-4
rotation,-9.27648746263565E-4
roth,-8.588332269309376E-4
rotten,0.002956666323640305
rotting,-0.0011628834778207966
rough,-9.80735594929085E-4
roughly,-0.0014025117020763493
roughnecks,-0.0011628834778207966
round,-0.0017324201046668222
rounding,0.007178461843565956
rounds,-1.075749264117812E-5
route,-0.002479571828848026
routes,-8.588332269309376E-4
routine,-0.0025286925071460217
row,-1.075749264117812E-5
rows,-7.84001486975171E-4
roy,-0.0030572647594181773
royal,-0.003097249663298543
royale,-7.84001486975171E-4
royalty,-8.588332269309376E-4
royce,-0.0012145958963774527
rt,-7.84001486975171E-4
rub,0.0015095749837545304
rubber,0.0015095749837545304
rubbing,-0.0013579719608438582
rubbish,-8.588332269309376E-4
rubble,-8.588332269309376E-4
rube,-0.001051861245719923
rubin,-0.0013579719608438582
rubs,0.001604751860621816
ruby,-7.84001486975171E-4
ruckus,-9.27648746263565E-4
rude,-0.0021898248199442873
rudy,-8.588332269309376E-4
ruefully,-7.84001486975171E-4
rufus,-7.84001486975171E-4
rug,0.004874566687679147
ruin,-0.002454643363636462
ruined,4.7511246480254614E-4
ruining,-9.917012584517084E-4
ruins,-0.0011628834778207966
ruiz,-0.0011087624989792283
rule,-0.0013618167416185505
ruled,0.003925262173246959
rules,-0.0033111085180291978
rum,-0.0011087624989792283
rumack,-7.84001486975171E-4
rumble,0.0032392990570812665
rumbling,-7.84001486975171E-4
rummages,-7.84001486975171E-4
rumor,-0.0015680749461160909
rumored,-8.588332269309376E-4
rumors,-0.001606803594003305
run,0.00993752608731051
runaway,-7.84001486975171E-4
rung,-7.84001486975171E-4
runner,-9.917012584517084E-4
runners,-7.84001486975171E-4
runnin,0.0039451457115257495
running,0.007120173682262644
runs,0.0016303699471486163
runway,-0.0011628834778207966
rupees,-0.0015680749461160909
rupert,-0.0026935786472628166
rush,-0.0030572647594181773
rushed,-9.27648746263565E-4
rushes,-0.002132923474940684
rushing,0.0024133394598676397
rushmore,-9.27648746263565E-4
ruskin,-0.0013579719608438582
russ,-0.0012145958963774527
russell,0.006905909777599555
russia,-0.0015283657247278082
russian,-0.002454643363636462
russians,-0.0018554167201464764
rust,0.00452163545779283
rustling,-9.917012584517084E-4
rusty,-0.0012641953586989781
ruth,5.977288530322815E-4
ruthless,0.002709156185251966
rwanda,-7.84001486975171E-4
ryan,-0.003101279974707898
ryans,-0.0017879133457823439
rye,-9.27648746263565E-4
ryerson,-9.27648746263565E-4
s,-0.0014872363825545454
s.,-0.0018882642823354764
sa,-9.917012584517084E-4
saarne,-7.84001486975171E-4
sabers,-7.84001486975171E-4
sabotage,-0.001051861245719923
sac,-0.0012145958963774527
sack,-0.0018882642823354764
sacks,-7.84001486975171E-4
sacramento,-7.84001486975171E-4
sacred,-0.002074463395634465
sacrifice,-0.0022994110536629455
sacrificed,-0.0011628834778207966
sacrifices,-0.0013119215385158172
sad,0.006144534887844711
saddle,-0.001606803594003305
saddled,-9.27648746263565E-4
sadistic,-8.588332269309376E-4
sadly,-0.0016815884785703846
sadness,0.008612266665050088
safe,0.0031941390259638573
safely,-0.0016815884785703846
safer,-0.0018554167201464764
safest,-7.84001486975171E-4
safety,-8.769629425856643E-4
safeway,-7.84001486975171E-4
sags,-0.001051861245719923
sahib,-8.588332269309376E-4
said,0.004363087243503102
saigon,-9.917012584517084E-4
saikat,-7.84001486975171E-4
sail,-0.0019523032820335416
sailing,-0.001051861245719923
sailor,-0.001606803594003305
sailors,-0.001445680396069259
sails,-9.917012584517084E-4
saint,0.0038315364713897185
saints,0.009573897004670356
sake,-0.0017102966747974768
sakes,-0.0014025117020763493
sal,-0.003921447572753389
salad,-0.0019523032820335416
salary,-0.0018554167201464764
salazar,-0.001051861245719923
sale,5.977288530322815E-4
sales,-0.002074463395634465
salesman,0.00472468724399277
salesmen,-0.001051861245719923
salieri,-0.0014025117020763493
sally,-1.9949626607917496E-4
salmon,-9.27648746263565E-4
salon,-0.0013579719608438582
saloon,-9.27648746263565E-4
sals,-0.001644620943519138
salt,-0.002404012008403249
salute,-0.001445680396069259
salvador,-8.588332269309376E-4
salvage,-9.27648746263565E-4
salvano,-0.0012641953586989781
salvation,0.004205506763433671
salzburg,-0.001051861245719923
sam,-0.0031424663854668165
samantha,0.002278670905191052
same,0.0016715454608524267
sami,-0.0012641953586989781
sammy,-9.27648746263565E-4
sample,-0.0012641953586989781
samples,0.0034466914947370282
sams,-0.0014025117020763493
samsky,-0.0014025117020763493
samuel,-0.002504252457750369
samurai,-0.0013119215385158172
samwise,-0.001051861245719923
san,-0.002123856222246743
sanchez,-0.0014025117020763493
sanctuary,-0.0012641953586989781
sanctum,-7.84001486975171E-4
sand,-3.752328619391934E-4
sandra,-0.002044607187941813
sandro,-0.0018219774740905396
sandusky,-0.002044607187941813
sandwich,6.614910420115952E-4
sandwiches,-0.0013119215385158172
sandy,-0.001606803594003305
sane,-0.0015680749461160909
sang,0.003925262173246959
sanity,-0.001051861245719923
sank,-9.27648746263565E-4
sankara,-0.001051861245719923
santa,-0.0021898248199442873
santee,-9.917012584517084E-4
sap,-7.84001486975171E-4
sara,-0.0023260018424055423
saracen,-0.0011628834778207966
sarah,0.0071565981771030745
sarahs,-8.588332269309376E-4
sarcasm,-0.001051861245719923
sarcastic,-0.001051861245719923
sarge,-0.0012641953586989781
saruman,-0.0016815884785703846
sat,-0.002670645982396667
satan,-0.0021038963168498615
satchel,-9.27648746263565E-4
satellite,-0.0017531879115482531
satellites,-0.0015680749461160909
satire,-8.588332269309376E-4
satisfaction,0.002709156185251966
satisfactory,-7.84001486975171E-4
satisfied,-0.0026241803577341178
satisfy,-0.0012145958963774527
satisfying,-8.588332269309376E-4
saturday,0.005281177109993602
sauce,-0.0015283657247278082
saucers,-7.84001486975171E-4
saudi,0.010170337951628017
saunders,-9.917012584517084E-4
saunters,-8.588332269309376E-4
sauron,-0.0019523032820335416
saurons,-9.27648746263565E-4
sausage,-0.0012641953586989781
sausages,-7.84001486975171E-4
savage,-0.0013579719608438582
save,-0.003910894995783081
saved,-0.0015520044059545283
saves,-8.588332269309376E-4
saving,0.00226964938625177
savings,-0.0013119215385158172
savior,-0.001051861245719923
savor,-7.84001486975171E-4
saw,-6.869841487626092E-4
sawed-off,-9.27648746263565E-4
sawmill,-9.27648746263565E-4
say,-0.004153260923628695
sayer,-0.003195027544960717
sayin,-0.0022994110536629455
saying,-0.0046181193497813276
says,0.00539609772528832
scab,0.01015203341459232
scabs,0.004883081152756485
scaffold,-9.27648746263565E-4
scale,-0.001606803594003305
scales,-0.001051861245719923
scalp,-0.0012641953586989781
scam,-0.0013119215385158172
scams,-9.27648746263565E-4
scan,-0.0016815884785703846
scandal,-0.0011087624989792283
scandinavian,-8.588332269309376E-4
scanner,-0.0012641953586989781
scanners,-7.84001486975171E-4
scanning,-0.0011087624989792283
scans,-0.0018554167201464764
scapegoat,-7.84001486975171E-4
scar,-0.0013119215385158172
scarab,-8.588332269309376E-4
scarcely,-0.0012145958963774527
scare,-0.0010144921721301993
scarecrow,0.023426959700680306
scared,0.014323196627449504
scares,0.002278670905191052
scarf,-0.001051861245719923
scaring,-0.0011628834778207966
scarlet,-9.27648746263565E-4
scarlett,-0.0017879133457823439
scars,0.0025564667664717895
scary,-1.075749264117812E-5
scatter,0.004883081152756485
scattered,0.001807951879538796
scattering,0.007178461843565956
scatters,-7.84001486975171E-4
scenario,-0.0011628834778207966
scenarios,-8.588332269309376E-4
scene,-0.00256314646403967
scenes,0.006394753865821925
scent,-9.27648746263565E-4
schaefer,-0.0014875974070639613
schedule,8.921475542267097E-5
scheduled,-0.001445680396069259
schedules,-7.84001486975171E-4
scheme,-0.0015283657247278082
schemes,-7.84001486975171E-4
schizophrenic,-7.84001486975171E-4
schlaegel,-7.84001486975171E-4
schlutz,-7.84001486975171E-4
schmidt,-0.0011087624989792283
schmuck,-0.0013119215385158172
scholarship,0.006394753865821925
school,0.005632761615807835
schools,0.0021515319781821958
schoolyard,-8.588332269309376E-4
schwartz,-9.27648746263565E-4
science,0.00226964938625177
scientific,-0.0014025117020763493
scientist,0.0024133394598676397
scientists,0.002278670905191052
scimitar,-7.84001486975171E-4
scissors,0.009456578005325617
scoop,-0.0013579719608438582
scoops,0.0032392990570812665
scoot,-7.84001486975171E-4
scooter,-8.588332269309376E-4
scootsie,-9.917012584517084E-4
scope,-0.0015283657247278082
scorched,-8.588332269309376E-4
score,-0.0013318899214330945
scored,-0.0013119215385158172
scores,0.0019168008911183009
scotch,-0.0019205505199999051
scotland,-0.002074463395634465
scots,-7.84001486975171E-4
scott,-0.003361935456708302
scottish,0.005031481195300489
scotts,-9.27648746263565E-4
scotty,-0.0013119215385158172
scoundrel,-0.001445680396069259
scout,-0.0019205505199999051
scouts,0.002278670905191052
scowls,0.008612266665050088
scrabble,0.015140925174081957
scram,-9.27648746263565E-4
scramble,-0.001644620943519138
scrambles,0.0034466914947370282
scrambling,-7.84001486975171E-4
scrap,0.006409890313180304
scrape,-0.0011628834778207966
scraped,-9.917012584517084E-4
scraps,0.029624552521501642
scratch,-0.002454643363636462
scratched,0.0032392990570812665
scratches,-0.0015283657247278082
scratching,-0.0013119215385158172
scream,5.475168593361271E-4
screamed,-0.0011087624989792283
screamin,-9.27648746263565E-4
screaming,-4.3951024949578525E-4
screams,0.001075604086723071
screech,-9.27648746263565E-4
screeches,-9.917012584517084E-4
screeching,-0.0011628834778207966
screen,-0.003728332793808406
screening,-8.588332269309376E-4
screens,-0.0013119215385158172
screw,-0.0023503659251257504
screw-up,-7.84001486975171E-4
screwed,-2.8886154116359225E-4
screwing,0.0032392990570812665
screws,0.004883081152756485
screwy,-7.84001486975171E-4
scribbling,-9.27648746263565E-4
script,-0.0013579719608438582
scripts,-9.27648746263565E-4
scrub,-0.0013579719608438582
scrubbing,-7.84001486975171E-4
scruples,-7.84001486975171E-4
sculpture,-8.588332269309376E-4
scum,-0.0017531879115482531
scumbag,-0.001606803594003305
scumbags,-8.588332269309376E-4
scurries,-9.27648746263565E-4
scurvy,-8.588332269309376E-4
scuse,-0.0013579719608438582
se,-0.0018554167201464764
sea,-0.0019557899980681285
seal,-0.0022177285894637087
sealed,-0.0016815884785703846
seals,-9.917012584517084E-4
seams,-7.84001486975171E-4
seamus,-0.0011087624989792283
sean,-0.0019205505199999051
search,-0.0030773220321889424
searched,-9.27648746263565E-4
searches,-0.0015680749461160909
searching,0.0027907939941043207
seas,0.006409890313180304
season,-0.0017531879115482531
seasons,-0.0012641953586989781
seat,-0.0036073077954501733
seated,-0.0017177610659257223
seats,-0.0021898248199442873
seattle,-0.001644620943519138
sec,0.0012457533773569463
second,-0.0015551686347879585
secondary,-0.0011087624989792283
seconds,-0.0022703110763133702
secrecy,-9.917012584517084E-4
secret,0.004305336113219238
secretary,-0.0031367258680266978
secretly,-0.001445680396069259
secrets,3.872693531770109E-5
section,-0.0025286925071460217
sections,-9.917012584517084E-4
sector,-0.0014025117020763493
secure,-0.0025528988866283077
secured,-0.0011087624989792283
securities,-9.27648746263565E-4
security,-0.005321021368241888
sedan,-0.0012145958963774527
sedated,-9.917012584517084E-4
seduce,-0.0011087624989792283
seduced,0.004883081152756485
seductive,-9.917012584517084E-4
seductively,-7.84001486975171E-4
see,-0.005952257216821748
seed,-0.0013119215385158172
seeds,-9.27648746263565E-4
seein,0.007500092585240985
seeing,-7.030769304801328E-5
seek,0.0035128069038903027
seeking,-0.0013579719608438582
seem,-0.004591785116422056
seemed,-0.0015071341433228857
seemingly,-9.917012584517084E-4
seems,-0.003702377761159505
seen,0.00123265901941759
seeps,0.007178461843565956
sees,0.008270919172366132
seething,-9.917012584517084E-4
seeya,0.016752965949691348
segment,-9.917012584517084E-4
seidelbaum,-7.84001486975171E-4
seismic,-7.84001486975171E-4
seitz,-7.84001486975171E-4
seize,-0.0011628834778207966
seized,-0.0012145958963774527
seizes,-0.0011087624989792283
seldom,-0.0013579719608438582
select,-0.0012641953586989781
selected,-7.84001486975171E-4
selection,-0.0011087624989792283
self,-7.322697784068588E-4
self-conscious,-0.0011087624989792283
self-destruct,-7.84001486975171E-4
selfish,-0.0017879133457823439
sell,-9.812809318992459E-4
sellin,0.016752965949691348
selling,-0.0031562791825725956
sells,-0.0015283657247278082
semen,-9.27648746263565E-4
semester,-0.0011087624989792283
seminar,-7.84001486975171E-4
senate,-0.0014025117020763493
senator,-0.0011775290576642693
senators,0.0028727302089919097
send,0.0018922706014871938
sendin,0.005801902198254598
sending,0.0031937917897456856
sends,-0.0021038963168498615
senior,-0.0019835481883708197
seniors,-0.001051861245719923
sennett,-7.84001486975171E-4
senor,-0.0012145958963774527
sensation,-9.27648746263565E-4
sense,-6.463652735937632E-4
sensed,-0.0011628834778207966
sensei,-9.917012584517084E-4
senseless,-0.0011628834778207966
senses,-0.002044607187941813
sensible,-0.0014025117020763493
sensing,-0.001051861245719923
sensitive,-0.00201430887192669
sensitivity,-9.917012584517084E-4
sensors,-8.588332269309376E-4
sensual,-9.917012584517084E-4
sent,-0.002195921820578574
sentence,-1.0688843959143206E-4
sentenced,-8.588332269309376E-4
sentences,-9.27648746263565E-4
sentiment,-8.588332269309376E-4
sentimental,-0.0017177610659257223
sentries,-9.917012584517084E-4
sentry,-7.84001486975171E-4
separate,7.270194897359103E-4
separated,-0.0015680749461160909
separately,-8.588332269309376E-4
separating,-7.84001486975171E-4
separation,-9.917012584517084E-4
september,-0.0014025117020763493
sequence,-0.0014875974070639613
sera,0.011598174265571769
serenity,-0.0011087624989792283
sergeant,-0.0030773220321889424
serial,-0.0017879133457823439
series,-0.002429459432989939
serious,-0.0050375861964340445
seriously,-0.0038899256694006324
servant,-0.0016815884785703846
servants,-0.0014875974070639613
serve,-9.465700228180761E-4
served,-1.5361439763232805E-4
serves,0.003925262173246959
service,-0.003575388907205198
services,-0.0019205505199999051
serving,0.0015095749837545304
session,-0.0015283657247278082
sessions,-9.27648746263565E-4
set,-0.006458103136876459
set-up,-0.0013579719608438582
sets,-9.119833548691982E-4
setting,-0.0027163179859760554
settle,-0.00284895065999877
settled,-0.002074463395634465
settlement,-0.0013119215385158172
settles,-0.001445680396069259
settling,-0.0011087624989792283
setup,-9.27648746263565E-4
seven,3.877285351526245E-4
sevens,-8.588332269309376E-4
seventeen,-0.002454643363636462
seventh,-0.0015680749461160909
seventies,0.007178461843565956
seventy,-0.0018219774740905396
seventy-five,-0.0016815884785703846
several,0.0021713406612832472
severe,-0.0016815884785703846
severed,-0.0011628834778207966
severely,-9.27648746263565E-4
sew,-0.0012145958963774527
sewer,0.0036740356531766655
sewing,-0.0011087624989792283
sex,-0.003190025474341835
sexual,-0.002504252457750369
sexually,-9.27648746263565E-4
sexy,-0.0027834232258098705
sez,-0.001051861245719923
sh,-0.0012641953586989781
shack,-0.0015283657247278082
shaddup,-9.27648746263565E-4
shade,-0.0012145958963774527
shades,-0.001051861245719923
shadow,-0.003195027544960717
shadows,2.471831824174552E-4
shadowy,-9.917012584517084E-4
shaft,-0.0014875974070639613
shag,0.0036740356531766655
shagging,-8.588332269309376E-4
shake,0.003890545763162852
shaken,-0.0011628834778207966
shakes,0.012435631527829782
shakespeare,-0.0011628834778207966
shaking,-0.0029549407786457673
shaky,-7.84001486975171E-4
shall,0.00564873676242067
shallow,-0.001445680396069259
shalt,-8.588332269309376E-4
sham,-9.27648746263565E-4
shaman,-9.27648746263565E-4
shambu,-0.001445680396069259
shame,0.0013229138606050833
shameful,-9.917012584517084E-4
shane,0.01250380841360917
shang,-0.0011087624989792283
shanghai,-7.84001486975171E-4
shank,-8.588332269309376E-4
shanks,-8.588332269309376E-4
shant,-7.84001486975171E-4
shape,-0.0029962889725915804
shaped,-9.917012584517084E-4
shapes,-9.27648746263565E-4
shards,-7.84001486975171E-4
share,-0.001314567035454597
shared,-0.001445680396069259
shares,-0.0013579719608438582
sharing,-0.0014875974070639613
shark,-0.0014025117020763493
sharks,-0.0013579719608438582
sharon,-9.917012584517084E-4
sharp,8.012210672558543E-4
sharpened,-7.84001486975171E-4
sharply,-0.0012641953586989781
shatter,-0.0011628834778207966
shattered,-0.001644620943519138
shattering,-0.0011087624989792283
shatters,0.004205506763433671
shave,-0.0015680749461160909
shaved,-0.001051861245719923
shaving,-9.27648746263565E-4
shaw,-0.0021038963168498615
shaws,-9.917012584517084E-4
she,0.01114017146384978
shed,0.0015786836050552535
sheds,-7.84001486975171E-4
sheep,0.008031163007161836
sheepish,-7.84001486975171E-4
sheepishly,-8.588332269309376E-4
sheer,-0.0011628834778207966
sheet,8.921475542267097E-5
sheets,-0.0019205505199999051
sheila,-0.002805435501063742
shel,0.0030487904415905033
sheldon,-0.001606803594003305
shelf,-0.0015283657247278082
shell,-0.00367045590979896
shell-shocked,-7.84001486975171E-4
shellfish,-7.84001486975171E-4
shells,0.0024133394598676397
shelly,0.012531453142795294
shellys,-8.588332269309376E-4
shelter,-0.0017177610659257223
shelves,-9.27648746263565E-4
shep,-0.001606803594003305
shepherd,-0.0014875974070639613
sheriff,0.003589520800425807
sheriffs,0.002956666323640305
sherman,-0.0037117877208373822
shermin,-0.0011087624989792283
sherri,-7.84001486975171E-4
sherry,-9.27648746263565E-4
sherwood,-7.84001486975171E-4
shes,0.008362779377143815
shh,0.002709156185251966
shhh,-0.002479571828848026
shhhh,-0.0015283657247278082
shhhhh,-8.588332269309376E-4
shhhhhh,-7.84001486975171E-4
shield,-1.9949626607917496E-4
shields,-0.001644620943519138
shift,-3.752328619391934E-4
shifts,0.001164151859281777
shiherlis,-7.84001486975171E-4
shimmering,-8.588332269309376E-4
shimon,-0.0012641953586989781
shin,-7.84001486975171E-4
shine,-0.001644620943519138
shines,0.004883081152756485
shining,-0.001606803594003305
shiny,-0.0014025117020763493
ship,-0.005592163781085845
shipment,-0.001644620943519138
shipments,-7.84001486975171E-4
shipped,-0.001051861245719923
shipping,-9.27648746263565E-4
ships,-0.0028704612658579784
shire,-0.0015680749461160909
shirley,0.0028727302089919097
shirt,-0.0021003577288270783
shirts,-0.0017531879115482531
shish,-7.84001486975171E-4
shit,-0.00872360125863602
shitbird,-8.588332269309376E-4
shithead,-0.0013119215385158172
shithole,-0.0011087624989792283
shitless,-0.0012145958963774527
shitload,-0.0012641953586989781
shits,-0.0017879133457823439
shitstorm,-7.84001486975171E-4
shitty,-0.0017177610659257223
shiva,-0.001051861245719923
shivering,0.006409890313180304
shmuck,-9.917012584517084E-4
shock,-0.0030167509290611933
shocked,-1.075749264117812E-5
shocking,-0.0013119215385158172
shoe,-0.0018219774740905396
shoes,-0.0013389555022304406
shondra,-0.0015283657247278082
shoo,-8.588332269309376E-4
shook,-0.0013579719608438582
shoot,-6.138371434213976E-4
shooter,-0.0023782926317469314
shooters,0.009065120242900265
shootin,-0.0013579719608438582
shooting,1.624457387064898E-4
shoots,0.008111074722833614
shop,-0.0017262021623924895
shopping,4.1608216404427753E-4
shops,-9.27648746263565E-4
shore,-0.0021615612166290517
short,-4.5952889110767E-5
shortage,-9.27648746263565E-4
shortcut,-8.588332269309376E-4
shorter,-0.0014875974070639613
shortly,-0.0014025117020763493
shorts,-0.001445680396069259
shorty,-0.0014875974070639613
shot,-0.0019280934310076452
shotgun,5.977288530322815E-4
shotguns,-0.0012145958963774527
shots,-0.002975686568355722
should,-0.007018261329080657
shoulda,0.007116176953721506
shoulder,0.005154093623256463
shoulders,-4.996536330697873E-4
shouldnt,-0.00104025835591841
shouldve,-0.0023260018424055423
shout,-0.0012641953586989781
shouted,-8.588332269309376E-4
shouting,-0.0017177610659257223
shouts,0.004062865381840443
shove,-0.0021038963168498615
shoved,0.0034466914947370282
shovel,-0.0015283657247278082
shoves,8.921475542267097E-5
shoving,-8.588332269309376E-4
show,-0.003886074084745628
showed,0.0013762925565993852
shower,-0.0030370752765431744
showering,-7.84001486975171E-4
showers,-9.27648746263565E-4
showing,-0.002805435501063742
shown,-0.0021038963168498615
shows,0.003623662161544488
showtime,-0.0012145958963774527
shrapnel,0.006409890313180304
shred,-9.917012584517084E-4
shredded,-9.917012584517084E-4
shredder,-8.588332269309376E-4
shreds,-8.588332269309376E-4
shrewd,-8.588332269309376E-4
shriek,-9.917012584517084E-4
shrieking,-9.27648746263565E-4
shrieks,-0.0011628834778207966
shrimp,-0.0014875974070639613
shrimpin,-0.0012145958963774527
shrine,-7.84001486975171E-4
shrink,-0.0019523032820335416
shrinks,-0.001051861245719923
shrug,-0.0011628834778207966
shrugging,-9.917012584517084E-4
shrugs,0.0025089029092143418
shudders,-0.0011628834778207966
shuffle,-9.27648746263565E-4
shuffleboard,0.021412829328197137
shuffles,0.005303236503572925
shuffling,-8.588332269309376E-4
shulman,-9.27648746263565E-4
shush,-9.917012584517084E-4
shut,-0.0037432207910978875
shut-up,-9.27648746263565E-4
shuts,0.005388196995363077
shutting,-0.001445680396069259
shuttle,0.006097471523966243
shuttles,-7.84001486975171E-4
shy,3.872693531770109E-5
si,-0.0018219774740905396
sicily,-7.84001486975171E-4
sick,0.0022947857424494775
sickening,-0.0012145958963774527
sickness,-0.001445680396069259
sid,0.006579804493896035
sidalee,-7.84001486975171E-4
siddown,-0.0011628834778207966
side,-0.003820335630119569
sidekick,-7.84001486975171E-4
sides,-0.0022994110536629455
sidesteps,-9.917012584517084E-4
sidewalk,0.0010853413502287818
sideways,-0.0015680749461160909
siding,-0.0018219774740905396
sidney,-0.0034541408381552163
sidneys,-7.84001486975171E-4
sido-dyas,-0.0011087624989792283
sierra,-9.917012584517084E-4
sigh,0.0076418666961384
sighing,-9.917012584517084E-4
sighs,0.012110884985753119
sight,0.002975868914667451
sightings,-9.917012584517084E-4
sights,0.0036740356531766655
sigmund,-7.84001486975171E-4
sign,-5.272157000344774E-4
signal,-0.001618597823256698
signals,0.001164151859281777
signature,-0.001644620943519138
signed,-0.002761235749339566
significance,-8.588332269309376E-4
significant,-0.0012641953586989781
signing,0.002278670905191052
signore,-0.0013119215385158172
signs,0.001761928483184417
silence,-0.0032596517780806
silenced,-9.27648746263565E-4
silencer,-7.84001486975171E-4
silent,-0.0036784749467446212
silently,-0.002132923474940684
silhouette,0.004883081152756485
silk,-0.0014025117020763493
silly,-0.001591107111132845
silver,0.004602784547286004
sima,-8.588332269309376E-4
similar,-0.0017531879115482531
simms,-9.27648746263565E-4
simon,0.005691183407120473
simons,-9.917012584517084E-4
simple,-0.004898936624689071
simpler,-0.0012145958963774527
simplicity,-8.588332269309376E-4
simply,-0.003728332793808406
simpson,-9.27648746263565E-4
simulation,-0.0011087624989792283
simultaneously,-0.0013119215385158172
sin,0.004184991572351347
sinatra,-0.0011087624989792283
since,-0.005868315529681467
sincere,-0.0014875974070639613
sincerely,-0.0011087624989792283
sincerity,-9.917012584517084E-4
sinclair,-0.001051861245719923
sing,-3.773917551873052E-4
singapore,-7.84001486975171E-4
singer,6.614910420115952E-4
singers,-8.588332269309376E-4
singing,0.0030667796662076034
single,-0.0040602780445666104
sings,0.001164151859281777
singular,-7.84001486975171E-4
sinister,-9.27648746263565E-4
sinjin,-7.84001486975171E-4
sink,-0.002429459432989939
sinking,-0.0013119215385158172
sinks,-0.0018219774740905396
sinned,-0.001051861245719923
sins,-0.001644620943519138
sioux,-0.0013579719608438582
sip,-0.0017531879115482531
sipping,-8.588332269309376E-4
sips,-9.917012584517084E-4
sir,-0.0031619726010095506
sire,-1.075749264117812E-5
siren,-7.84001486975171E-4
sirens,-0.001051861245719923
sis,-0.0012641953586989781
sissy,0.0028727302089919097
sister,0.0048404131343053915
sisters,3.496190345273528E-4
sit,-3.5249991117921665E-4
site,0.001807951879538796
sites,-0.0012145958963774527
sits,-0.004017271757170596
sittin,-0.001445680396069259
sitting,0.0012382232872689347
situation,-0.004835647824055264
situations,-0.0015283657247278082
six,-0.0026878485496898133
sixes,-8.588332269309376E-4
sixpack,-0.0015283657247278082
sixteen,-1.5361439763232805E-4
sixth,-0.0012145958963774527
sixties,0.0030487904415905033
sixty,-0.0028272766673376644
sixty-five,-9.27648746263565E-4
size,-0.0015633700157776898
sizes,-0.0012145958963774527
sizing,-0.0011087624989792283
skank,-7.84001486975171E-4
skates,-9.27648746263565E-4
skating,-9.27648746263565E-4
skeleton,-9.27648746263565E-4
skeletons,-7.84001486975171E-4
skeptical,-9.917012584517084E-4
sketch,-8.588332269309376E-4
sketches,-7.84001486975171E-4
skids,-0.0012641953586989781
skies,0.005303236503572925
skiing,-0.0011087624989792283
skill,-0.0021615612166290517
skilled,-8.588332269309376E-4
skills,-0.0021038963168498615
skin,-0.002193389733621233
skinned,-7.84001486975171E-4
skinner,-8.588332269309376E-4
skinny,-0.0018554167201464764
skins,-8.588332269309376E-4
skip,-0.0022177285894637087
skipped,0.0028727302089919097
skipper,-0.0021615612166290517
skipping,-8.588332269309376E-4
skippy,-0.001051861245719923
skirt,-0.001644620943519138
skull,-0.002272509476846322
sky,-0.0034541408381552163
skywalker,-9.27648746263565E-4
slab,-9.27648746263565E-4
slack,0.0034466914947370282
slag,-7.84001486975171E-4
slain,0.015140925174081957
slam,-0.0017531879115482531
slamming,-0.0014875974070639613
slams,-0.0015633700157776898
slander,-7.84001486975171E-4
slap,7.270194897359103E-4
slapped,-0.0011087624989792283
slaps,1.4075274802013968E-4
slash,-0.0011628834778207966
slashed,-8.588332269309376E-4
slashes,-0.0015283657247278082
slashing,-7.84001486975171E-4
slate,-0.0011087624989792283
slater,-0.0011087624989792283
slattery,-0.002074463395634465
slaughter,-0.0011087624989792283
slaughtered,0.0028727302089919097
slave,-0.0019835481883708197
slavery,-9.27648746263565E-4
slaves,-0.001445680396069259
slayers,-0.001051861245719923
sleek,0.007178461843565956
sleep,0.00329650660115147
sleeper,0.005801902198254598
sleepin,-9.917012584517084E-4
sleeping,0.0038344467307773033
sleeps,0.011604550095510844
sleepy,-0.001445680396069259
sleeve,-0.0017531879115482531
sleeves,-7.84001486975171E-4
slept,0.0018815862096283969
slew,0.015140925174081957
slice,-0.0017177610659257223
slices,-0.0018882642823354764
slicing,-7.84001486975171E-4
slick,-0.0019205505199999051
slide,0.0027907939941043207
slides,0.0037270645697074613
sliding,-0.001606803594003305
slight,-0.0019205505199999051
slightest,-0.0015680749461160909
slightly,-0.0027163179859760554
slim,-9.917012584517084E-4
slime,-8.588332269309376E-4
slimy,-0.0014025117020763493
sling,-0.0011628834778207966
slinger,-7.84001486975171E-4
slink,-0.0011087624989792283
slip,-7.322697784068588E-4
slipped,-0.002074463395634465
slippers,0.006409890313180304
slippery,-0.0011087624989792283
slipping,-0.0015680749461160909
slips,0.0015350594931600875
slit,-0.0012145958963774527
sloan,-0.0025768781812137184
sloane,-0.001051861245719923
sloans,-8.588332269309376E-4
slob,-0.0012641953586989781
slope,-9.917012584517084E-4
sloppy,-0.001051861245719923
slot,-0.0015680749461160909
slots,-7.84001486975171E-4
slow,0.002124974542888266
slowed,-9.27648746263565E-4
slower,-7.84001486975171E-4
slowing,-0.0012641953586989781
slowly,-0.001353916292464308
slows,-0.0012641953586989781
slug,-0.0014025117020763493
slugs,-0.0013579719608438582
